Sex,Occupation,EditorID,MinLevel,Compatible OMODs,Is NSFW?
11,00000100000000000000,DT_GunnerHeadset,0,,0
11,00000100000000000000,DT_GunnerHeadsetV2,0,,0
11,00000100000000000000,DT_GunnerHeavyHelmet,0,,0
11,00000100000000000000,DT_GunnerHeavyHelmetV2,0,,0
11,00000100000000000000,DT_GunnerHeavyHelmetVisor,0,,0
11,00000100000000000000,DT_GunnerHeavyOutfit,0,,0
11,00000100000000000000,DT_GunnerHeavyOutfitFull,0,,0
11,00000100000000000000,DT_GunnerHelmet,0,,0
11,00000100000000000000,DT_GunnerHelmetGoggles,0,,0
11,00000100000000000000,DT_GunnerHelmetGogglesUp,0,,0
11,00000100000000000000,DT_GunnerHelmetMask,0,,0
11,00000100000000000000,DT_GunnerHelmetMaskNoGoggles,0,,0
11,00000100000000000000,DT_GunnerHelmetMaskNoGogglesSkull,0,,0
11,00000100000000000000,DT_GunnerHelmetMaskV1Skull,0,,0
11,00000100000000000000,DT_GunnerJacket,0,,0
11,00000100000000000000,DT_GunnerJacketRolledSleeves,0,,0
11,00000100000000000000,DT_GunnerJumpsuit,0,,0
11,00000100000000000000,DT_GunnerKevlarVestBasic,0,,0
11,00000100000000000000,DT_GunnerKevlarVestRecruit,0,,0
11,00000100000000000000,DT_GunnerKevlarVestV1,0,,0
11,00000100000000000000,DT_GunnerKevlarVestV2,0,,0
11,00000100000000000000,DT_GunnerKevlarVestV3,0,,0
11,00000100000000000000,DT_GunnerLightHelmet,0,,0
11,00000100000000000000,DT_GunnerLightHelmetGoggles,0,,0
11,00000100000000000000,DT_GunnerLightHelmetGogglesUp,0,,0
11,00000100000000000000,DT_GunnerLightHelmetMask,0,,0
11,00000100000000000000,DT_GunnerMarksmanOutfit,0,,0
11,00000100000000000000,DT_GunnerMarksmanOutfitVisorless,0,,0
11,00000100000000000000,DT_GunnerMechanicJumpsuit,0,,0
11,00000100000000000000,DT_GunnerMedicHelmet,0,,0
11,00000100000000000000,DT_GunnerMedicHelmetVisor,0,,0
11,00000100000000000000,DT_GunnerMedicOutfit,0,,0
11,00000100000000000000,DT_GunnerOfficerUniform,0,,0
11,00000100000000000000,DT_GunnerOperatorOutfit,0,,0
11,00000100000000000000,DT_GunnerOperatorOutfitBaseballCap,0,,0
11,00000100000000000000,DT_GunnerOperatorOutfitHoodDown,0,,0
11,00000100000000000000,DT_GunnerOperatorOutfitHoodUpBeanie,0,,0
11,00000100000000000000,DT_GunnerOperatorOutfitMask,0,,0
11,00000100000000000000,DT_GunnerOperatorOutfitV2,0,,0
11,00000100000000000000,DT_GunnerOperatorOutfitV2Sleeveless,0,,0
11,00000100000000000000,DT_GunnerPilotHelmet,0,,0
11,00000100000000000000,DT_GunnerPilotJumpsuit,0,,0
11,00000100000000000000,DT_GunnerPointmanOutfit,0,,0
11,00000100000000000000,DT_GunnerRangerOutfit,0,,0
11,00000100000000000000,DT_GunnerRangerOutfitCapeless,0,,0
11,00000100000000000000,DT_GunnerRecruitOutfit,0,,0
11,00000100000000000000,DT_GunnerScoutOutfit,0,,0
11,00000100000000000000,DT_GunnerSpecOpsBeret,0,,0
11,00000100000000000000,DT_GunnerSpecOpsBeretMask,0,,0
11,00000100000000000000,DT_GunnerSpecOpsCombatHelmetCommander,0,,0
11,00000100000000000000,DT_GunnerSpecOpsCombatHelmetGasMask,0,,0
11,00000100000000000000,DT_GunnerSpecOpsCombatHelmetGasMaskV2,0,,0
11,00000100000000000000,DT_GunnerSpecOpsCombatHelmetGoggles,0,,0
11,00000100000000000000,DT_GunnerSpecOpsCombatHelmetGogglesUp,0,,0
11,00000100000000000000,DT_GunnerSpecOpsGasMask,0,,0
11,00000100000000000000,DT_GunnerSpecOpsHeavyHelmet,0,,0
11,00000100000000000000,DT_GunnerSpecOpsHeavyOutfit,0,,0
11,00000100000000000000,DT_GunnerSpecOpsMask,0,,0
11,00000100000000000000,DT_GunnerSpecOpsOutfitAgent,0,,0
11,00000100000000000000,DT_GunnerSpecOpsOutfitCommander,0,,0
11,00000100000000000000,DT_GunnerSpecOpsOutfitOperative,0,,0
11,00000100000000000000,DT_GunnerSpecOpsOutfitTrooper,0,,0
11,00000100000000000000,DT_GunnerSupervisorCap,0,,0
11,00000100000000000000,DT_GunnerSupervisorOutfit,0,,0
11,00000100000000000000,DT_GunnerSurvivalistsHeadbandage,0,,0
11,00000100000000000000,DT_GunnerSurvivalistsOutfit,0,,0
11,00000100000000000000,DT_GunnerUnderArmor1,0,,0
11,00000100000000000000,DT_GunnerUnderArmor2,0,,0
11,00000100000000000000,DT_GunnerUnderArmor3,0,,0
11,00000100000000000000,DT_GunnerVeteranOutfit,0,,0
