Sex,Occupation,EditorID,MinLevel,Compatible OMODs,Is NSFW?,Clothing Type
10,10011000000000010001,AR_JC3_Leggings,0,OM_JC3_Leggings Base;OM_JC3_Leggings Black;OM_JC3_Leggings Leather;OM_JC3_Leggings Pink;OM_JC3_Leggings Blue;OM_JC3_Leggings Leopard;OM_JC3_Leggings UCP Gray;OM_JC3_Leggings UCP;OM_JC3_Leggings Pink2,0,Long Pants (Underwear Hidden)
10,01111101100000101000,AR_JC3_Mesh Suit,0,OM_JC3_Mesh;OM_JC3_Mesh NoRip,0,Jumpsuit (Arms)
10,01111101100000101000,AR_JC3_Neo Suit,0,OM_JC3_Neo Suit Base;OM_JC3_Neo Suit Blue;OM_JC3_Neo Suit Pink;OM_JC3_Neo Suit Red;OM_JC3_Neo Suit White;OM_JC3_Neo Suit Yellow,1,Jumpsuit (Arms)
10,01111101100000101000,AR_JC3_NeoGloves,0,OM_JC3_NeoGloves Base;OM_JC3_NeoGloves Camo 1;OM_JC3_NeoGloves Camo 2;OM_JC3_NeoGloves Neo Black;OM_JC3_NeoGloves Neo Blue;OM_JC3_NeoGloves Neo Pink;OM_JC3_NeoGloves Neo Red;OM_JC3_NeoGloves Neo White;OM_JC3_NeoGloves Neo Yellow;OM_JC3_NeoGloves UCP;OM_JC3_NeoGloves White,0,Gloves
10,01111111111111111111,AR_JC3_Panties,0,OM_JC3_Panties Base;OM_JC3_Panties Blue;OM_JC3_Panties Latex Black;OM_JC3_Panties Latex Pink;OM_JC3_Panties Leather;OM_JC3_Panties Pink;OM_JC3_Panties Red;OM_JC3_Panties White;OM_JC3_Panties Gold,0,Panties/Briefs
10,00011010000000010000,AR_JC3_Panties 2,0,OM_JC3_Panties 2 Base;OM_JC3_Panties 2 Black;OM_JC3_Panties 2 Blue;OM_JC3_Panties 2 Leather;OM_JC3_Panties 2 Pink;OM_JC3_Panties 2 Purple;OM_JC3_Panties 2 Red;OM_JC3_Panties 2 White,0,Panties/Briefs
10,10000010001111000010,AR_JC3_Shirt,0,OM_JC3_Shirt Base;OM_JC3_Shirt Dark;OM_JC3_Shirt OF;OM_JC3_Shirt SQS;OM_JC3_Shirt Vault;OM_JC3_Shirt Pink;OM_JC3_Shirt Santa,0,Crop Top (No Sleeves)
10,10001010011011101010,AR_JC3_Shorts,0,OM_JC3_Shorts Base;OM_JC3_Shorts WhiteRose;OM_JC3_Shorts Gold;OM_JC3_Shorts Pink;OM_JC3_Shorts Vault,0,Hotpants
10,01001010000010101000,AR_JC3_Sindel Boots,0,OM_JC3_Sindel Boots Base;OM_JC3_Sindel Boots Jade;OM_JC3_Sindel Boots Kitana;OM_JC3_Sindel Boots Mileena;OM_JC3_Sindel Boots Pink;OM_JC3_Sindel Boots Raiden;OM_JC3_Sindel Boots Scorpion;OM_JC3_Sindel Boots Smoke,0,Shoes w/Leggings
10,01001010000010101000,AR_JC3_Sindel Gloves,0,OM_JC3_Sindel Gloves Base;OM_JC3_Sindel Gloves Jade;OM_JC3_Sindel Gloves Kitana;OM_JC3_Sindel Gloves Mileena;OM_JC3_Sindel Gloves Pink;OM_JC3_Sindel Gloves Raiden;OM_JC3_Sindel Gloves Scorpion;OM_JC3_Sindel Gloves Smoke,0,"Gloves (Long, Underwear)"
10,01001010000010101000,AR_JC3_Sindel Jacket,0,,0,Jacket
10,01001010000010101000,AR_JC3_Sindel Outfit,0,OM_JC3_Sindel Outfit Base;OM_JC3_Sindel Outfit Jade;OM_JC3_Sindel Outfit Kitana;OM_JC3_Sindel Outfit Mileena;OM_JC3_Sindel Outfit Pink;OM_JC3_Sindel Outfit Raiden;OM_JC3_Sindel Outfit Scorpion;OM_JC3_Sindel Outfit Smoke,0,Leotard
10,10000010001101000010,AR_JC3_Skirt,0,OM_JC3_Skirt Base;OM_JC3_Skirt Pink;OM_JC3_Skirt Blue;OM_JC3_Skirt Purple;OM_JC3_Skirt Red;OM_JC3_Skirt White;OM_JC3_Skirt Stripes,1,Miniskirt
10,01001010000000101000,AR_JC3_Socks,0,OM_JC3_Socks Dark;OM_JC3_Socks Net;OM_JC3_Socks Pink;OM_JC3_Socks Cotton Black;OM_JC3_Socks Cotton Blue;OM_JC3_Socks Cotton Gray;OM_JC3_Socks Cotton Pink;OM_JC3_Socks Cotton Red;OM_JC3_Socks Cotton White,0,Shoes w/Leggings
10,01001010000110001000,AR_JC3_Stockings RE,0,OM_JC3_Stockings Base;OM_JC3_Stockings Blue;OM_JC3_Stockings Cow;OM_JC3_Stockings Net;OM_JC3_Stockings White;OM_JC3_Stockings 2 Black;OM_JC3_Stockings 2 Red;OM_JC3_Stockings Rim Gold;OM_JC3_Stockings Rim Chrome;OM_JC3_Stockings Rim Rainbow;OM_JC3_Stockings Rim Wool;OM_JC3_Stockings Rim GlowBlue;OM_JC3_Stockings Rim GlowPink;OM_JC3_Stockings Rim GlowRed,1,"Long Underpants (Legs, Pelvis Underwear)"
10,00001010000100001010,AR_JC3_Swimsuit RE,0,OM_JC3_Swimsuit RE Base;OM_JC3_Swimsuit RE Blue;OM_JC3_Swimsuit RE Gray;OM_JC3_Swimsuit RE Pink;OM_JC3_Swimsuit RE Superb Purple;OM_JC3_Swimsuit RE Superb Red;OM_JC3_Swimsuit RE Superb Yellow;OM_JC3_Swimsuit RE Superb,0,Leotard
10,01011111100000101000,AR_JC3_Tape,0,OM_JC3_Tape Black;OM_JC3_Tape Blue;OM_JC3_Tape Gold;OM_JC3_Tape Pink;OM_JC3_Tape Red;OM_JC3_Tape White;OM_JC3_Tape 2 Black;OM_JC3_Tape 2 Blue;OM_JC3_Tape 2 Purple;OM_JC3_Tape Iridescent;OM_JC3_Tape 2 Iridescent,0,Jumpsuit (Arms)
10,01111111100000101000,AR_JC3_Top 1,0,OM_JC3_Top Base;OM_JC3_Top Cow;OM_JC3_Top Galaxy;OM_JC3_Top Iridescent 1;OM_JC3_Top Iridescent 2;OM_JC3_Top Leather;OM_JC3_Top Pink,0,Tank Top
10,01111111100000101000,AR_JC3_Top 2,0,OM_JC3_Top 2 Base ;OM_JC3_Top 2 Latex Purple;OM_JC3_Top 2 Leather;OM_JC3_Top 2 Net;OM_JC3_Top 2 Pink;OM_JC3_Top 2 Tartan Blue;OM_JC3_Top 2 Tartan;OM_JC3_Top 2 White,0,Tank Top
10,10000010001011000010,AR_JC3_Top 3,0,OM_JC3_Top 3 Base;OM_JC3_Top 3 Black;OM_JC3_Top 3 Blue;OM_JC3_Top 3 Cow;OM_JC3_Top 3 Gold;OM_JC3_Top 3 Pink;OM_JC3_Top 3 Red;OM_JC3_Top 3 Spit,0,Crop Top (No Sleeves)
10,01111111100000101000,AR_JC3_Top 4,0,OM_JC3_Top 4 Base;OM_JC3_Top 4 Net;OM_JC3_Top 4 Blue;OM_JC3_Top 4 Leopard;OM_JC3_Top 4 Pink;OM_JC3_Top 4 Purple;OM_JC3_Top 4 Red;OM_JC3_Top 4 White;OM_JC3_Top 4 Superb,0,Crop Top (Sleeves)
10,10000010000100000010,AR_JC3_Top 5 RE,0,OM_JC3_Top 5 RE Base;OM_JC3_Top 5 RE Cow;OM_JC3_Top 5 RE Divers;OM_JC3_Top 5 RE Galaxy;OM_JC3_Top 5 RE Latex;OM_JC3_Top 5 RE Pink;OM_JC3_Top 5 RE Synthwave;OM_JC3_Top 5 RE Vault;OM_JC3_Top 5 RE White,0,Bra
10,01111111100000101000,AR_JC3_Top 6,0,OM_JC3_Top 6 Base;OM_JC3_Top 6 Blue;OM_JC3_Top 6 Pink,0,Crop Top (Sleeves)
10,01111111100000101000,AR_JC3_Woe,0,OM_JC3_Woe Cotton Base;OM_JC3_Woe Cotton Green;OM_JC3_Woe Cotton Purple;OM_JC3_Woe Cotton UCP;OM_JC3_Woe Cotton White;OM_JC3_Woe Gold;OM_JC3_Woe Leather;OM_JC3_Woe Net;OM_JC3_Woe Stripes Base;OM_JC3_Woe Stripes Blue;OM_JC3_Woe Stripes Pink;OM_JC3_Woe Stripes Red;OM_JC3_Woe Stripes White,0,"Jumpsuit (Arms, No Legs)"
