Sex,Occupation,EditorID,MinLevel,Compatible OMODs,Is NSFW?,Clothing Type
10,00011101000000101000,Vtaw_WD5BodysuitShoesV2,0,OMOD_Vtaw_WD5_BodysuitShoes_White;OMOD_Vtaw_WD5_BodysuitShoes_Vault;OMOD_Vtaw_WD5_BodysuitShoes_Metal;OMOD_Vtaw_WD5_BodysuitShoes_Latex;OMOD_Vtaw_WD5_BodysuitShoes_Cyber;OMOD_Vtaw_WD5_BodysuitShoes_Brown;OMOD_Vtaw_WD5_BodysuitShoes_Base;OMOD_Vtaw_WD5_BodysuitShoes_Nano;OMOD_Vtaw_WD5_BodysuitShoes_Stripe;OMOD_Vtaw_WD5_BodysuitShoes_Institute;OMOD_Vtaw_WD5_BodysuitShoes_Fabric,0,
10,00011101000000101000,Vtaw_WD5BodysuitShoesV3,0,OMOD_Vtaw_WD5_BodysuitShoes_White;OMOD_Vtaw_WD5_BodysuitShoes_Vault;OMOD_Vtaw_WD5_BodysuitShoes_Metal;OMOD_Vtaw_WD5_BodysuitShoes_Latex;OMOD_Vtaw_WD5_BodysuitShoes_Cyber;OMOD_Vtaw_WD5_BodysuitShoes_Brown;OMOD_Vtaw_WD5_BodysuitShoes_Base;OMOD_Vtaw_WD5_BodysuitShoes_Nano;OMOD_Vtaw_WD5_BodysuitShoes_Stripe;OMOD_Vtaw_WD5_BodysuitShoes_Institute;OMOD_Vtaw_WD5_BodysuitShoes_Fabric,0,
10,00011101000000101000,Vtaw_WD5BodysuitShoesV4,0,OMOD_Vtaw_WD5_BodysuitShoes_White;OMOD_Vtaw_WD5_BodysuitShoes_Vault;OMOD_Vtaw_WD5_BodysuitShoes_Metal;OMOD_Vtaw_WD5_BodysuitShoes_Latex;OMOD_Vtaw_WD5_BodysuitShoes_Cyber;OMOD_Vtaw_WD5_BodysuitShoes_Brown;OMOD_Vtaw_WD5_BodysuitShoes_Base;OMOD_Vtaw_WD5_BodysuitShoes_Nano;OMOD_Vtaw_WD5_BodysuitShoes_Stripe;OMOD_Vtaw_WD5_BodysuitShoes_Institute;OMOD_Vtaw_WD5_BodysuitShoes_Fabric,0,
10,00011101000000101000,Vtaw_WD5BodysuitV1,0,OMOD_Vtaw_WD5_Bodysuit_White;OMOD_Vtaw_WD5_Bodysuit_Vault;OMOD_Vtaw_WD5_Bodysuit_Metal;OMOD_Vtaw_WD5_Bodysuit_Latex;OMOD_Vtaw_WD5_Bodysuit_Cyber;OMOD_Vtaw_WD5_Bodysuit_Brown;OMOD_Vtaw_WD5_Bodysuit_Base;OMOD_Vtaw_WD5_Bodysuit_Nano;OMOD_Vtaw_WD5_Bodysuit_Stripe;OMOD_Vtaw_WD5_Bodysuit_Institute;OMOD_Vtaw_WD5_Bodysuit_Fabric,0,Jumpsuit (Arms)
10,00011101000000101000,Vtaw_WD5BodysuitV2,0,OMOD_Vtaw_WD5_Bodysuit_White;OMOD_Vtaw_WD5_Bodysuit_Vault;OMOD_Vtaw_WD5_Bodysuit_Metal;OMOD_Vtaw_WD5_Bodysuit_Latex;OMOD_Vtaw_WD5_Bodysuit_Cyber;OMOD_Vtaw_WD5_Bodysuit_Brown;OMOD_Vtaw_WD5_Bodysuit_Base;OMOD_Vtaw_WD5_Bodysuit_Nano;OMOD_Vtaw_WD5_Bodysuit_Stripe;OMOD_Vtaw_WD5_Bodysuit_Institute;OMOD_Vtaw_WD5_Bodysuit_Fabric,0,Jumpsuit (Arms)
10,00011101000000101000,Vtaw_WD5BodysuitV3,0,OMOD_Vtaw_WD5_Bodysuit_White;OMOD_Vtaw_WD5_Bodysuit_Vault;OMOD_Vtaw_WD5_Bodysuit_Metal;OMOD_Vtaw_WD5_Bodysuit_Latex;OMOD_Vtaw_WD5_Bodysuit_Cyber;OMOD_Vtaw_WD5_Bodysuit_Brown;OMOD_Vtaw_WD5_Bodysuit_Base;OMOD_Vtaw_WD5_Bodysuit_Nano;OMOD_Vtaw_WD5_Bodysuit_Stripe;OMOD_Vtaw_WD5_Bodysuit_Institute;OMOD_Vtaw_WD5_Bodysuit_Fabric,1,Jumpsuit (Arms)
10,00011101000000101000,Vtaw_WD5BodysuitV4,0,OMOD_Vtaw_WD5_Bodysuit_White;OMOD_Vtaw_WD5_Bodysuit_Vault;OMOD_Vtaw_WD5_Bodysuit_Metal;OMOD_Vtaw_WD5_Bodysuit_Latex;OMOD_Vtaw_WD5_Bodysuit_Cyber;OMOD_Vtaw_WD5_Bodysuit_Brown;OMOD_Vtaw_WD5_Bodysuit_Base;OMOD_Vtaw_WD5_Bodysuit_Nano;OMOD_Vtaw_WD5_Bodysuit_Stripe;OMOD_Vtaw_WD5_Bodysuit_Institute;OMOD_Vtaw_WD5_Bodysuit_Fabric,0,Jumpsuit (Arms)
10,00011101000000101000,Vtaw_WD5BodysuitV5,0,OMOD_Vtaw_WD5_Bodysuit_White;OMOD_Vtaw_WD5_Bodysuit_Vault;OMOD_Vtaw_WD5_Bodysuit_Metal;OMOD_Vtaw_WD5_Bodysuit_Latex;OMOD_Vtaw_WD5_Bodysuit_Cyber;OMOD_Vtaw_WD5_Bodysuit_Brown;OMOD_Vtaw_WD5_Bodysuit_Base;OMOD_Vtaw_WD5_Bodysuit_Nano;OMOD_Vtaw_WD5_Bodysuit_Stripe;OMOD_Vtaw_WD5_Bodysuit_Institute;OMOD_Vtaw_WD5_Bodysuit_Fabric,0,Jumpsuit (Arms)
10,00011101000000101000,Vtaw_WD5BodysuitV6,0,OMOD_Vtaw_WD5_Bodysuit_White;OMOD_Vtaw_WD5_Bodysuit_Vault;OMOD_Vtaw_WD5_Bodysuit_Metal;OMOD_Vtaw_WD5_Bodysuit_Latex;OMOD_Vtaw_WD5_Bodysuit_Cyber;OMOD_Vtaw_WD5_Bodysuit_Brown;OMOD_Vtaw_WD5_Bodysuit_Base;OMOD_Vtaw_WD5_Bodysuit_Nano;OMOD_Vtaw_WD5_Bodysuit_Stripe;OMOD_Vtaw_WD5_Bodysuit_Institute;OMOD_Vtaw_WD5_Bodysuit_Fabric,0,Jumpsuit (Arms)
10,00011101000000101000,Vtaw_WD5BodysuitV7,0,OMOD_Vtaw_WD5_Bodysuit_White;OMOD_Vtaw_WD5_Bodysuit_Vault;OMOD_Vtaw_WD5_Bodysuit_Metal;OMOD_Vtaw_WD5_Bodysuit_Latex;OMOD_Vtaw_WD5_Bodysuit_Cyber;OMOD_Vtaw_WD5_Bodysuit_Brown;OMOD_Vtaw_WD5_Bodysuit_Base;OMOD_Vtaw_WD5_Bodysuit_Nano;OMOD_Vtaw_WD5_Bodysuit_Stripe;OMOD_Vtaw_WD5_Bodysuit_Institute;OMOD_Vtaw_WD5_Bodysuit_Fabric,0,Jumpsuit (Arms)
10,11111111111111111011,Vtaw_WD5Bra,0,OMOD_Vtaw_WD5_LingerieBra_White;OMOD_Vtaw_WD5_LingerieBra_Black;OMOD_Vtaw_WD5_LingerieBra_Base,0,Bra
10,11111111111111111011,Vtaw_WD5BraV2,0,OMOD_Vtaw_WD5_LingerieBra_White;OMOD_Vtaw_WD5_LingerieBra_Black;OMOD_Vtaw_WD5_LingerieBra_Base,0,Bra
10,11111111111111111011,Vtaw_WD5BraV3,0,OMOD_Vtaw_WD5_LingerieBra_White;OMOD_Vtaw_WD5_LingerieBra_Black;OMOD_Vtaw_WD5_LingerieBra_Base,1,Bra
10,11111111111111111011,Vtaw_WD5BraV4,0,OMOD_Vtaw_WD5_LingerieBra_White;OMOD_Vtaw_WD5_LingerieBra_Black;OMOD_Vtaw_WD5_LingerieBra_Base,0,Bra
10,11111111111111111111,Vtaw_WD5Chain,0,,0,
10,00001010000100000010,Vtaw_WD5DoSArm,0,OMOD_Vtaw_WD5DoSArmRed;OMOD_Vtaw_WD5DoSArmMetal;OMOD_Vtaw_WD5DoSArmBrownLeather;OMOD_Vtaw_WD5DoSArmBlackLeather;OMOD_Vtaw_WD5DoSArm,0,Arm Band R
10,00001010000100000010,Vtaw_WD5DoSBoots,0,OMOD_Vtaw_WD5DoSBootsBrownLeather;OMOD_Vtaw_WD5DoSBootsBlackLeather;OMOD_Vtaw_WD5DoSBootsMetal;OMOD_Vtaw_WD5DoSBootsRed;OMOD_Vtaw_WD5DoSBoots,0,
10,00001010000100000010,Vtaw_WD5DoSBootsMirrored,0,OMOD_Vtaw_WD5DoSBootsBrownLeather;OMOD_Vtaw_WD5DoSBootsBlackLeather;OMOD_Vtaw_WD5DoSBootsMetal;OMOD_Vtaw_WD5DoSBootsRed;OMOD_Vtaw_WD5DoSBoots,0,
10,00001010000100000010,Vtaw_WD5DoSCollar,0,OMOD_Vtaw_WD5DoSCollarMetal;OMOD_Vtaw_WD5DoSCollarBrownLeather;OMOD_Vtaw_WD5DoSCollarBlackLeather;OMOD_Vtaw_WD5DoSCollar;OMOD_Vtaw_WD5DoSCollarRed,0,
10,00001010000100000010,Vtaw_WD5DoSGauntlet,0,OMOD_Vtaw_WD5DoSGauntMetal;OMOD_Vtaw_WD5DoSGaunt;OMOD_Vtaw_WD5DoSGauntRed;OMOD_Vtaw_WD5DoSGauntBrownLeather;OMOD_Vtaw_WD5DoSGauntBlackLeather,0,Bracer R
10,00001010000100000010,Vtaw_WD5DoSGlove,0,OMOD_Vtaw_WD5DoSGloveRed;OMOD_Vtaw_WD5DoSGloveMetal;OMOD_Vtaw_WD5DoSGloveBrownLeather;OMOD_Vtaw_WD5DoSGloveBlackLeather;OMOD_Vtaw_WD5DoSGlove,0,Arm Band L
10,00001010000100000010,Vtaw_WD5DoSGlove2,0,OMOD_Vtaw_WD5DoSGlove2Metal;OMOD_Vtaw_WD5DoSGlove2;OMOD_Vtaw_WD5DoSGlove2BlackLeather;OMOD_Vtaw_WD5DoSGlove2BrownLeather;OMOD_Vtaw_WD5DoSGlove2Red,0,Arm Band L
10,00001010000100000010,Vtaw_WD5DoSGlove2M,0,OMOD_Vtaw_WD5DoSGlove2Metal;OMOD_Vtaw_WD5DoSGlove2;OMOD_Vtaw_WD5DoSGlove2BlackLeather;OMOD_Vtaw_WD5DoSGlove2BrownLeather;OMOD_Vtaw_WD5DoSGlove2Red,0,Arm Band L
10,00001010000100000010,Vtaw_WD5DoSHeart,0,,0,
10,00001010000100000010,Vtaw_WD5DoSMain,0,OMOD_Vtaw_WD5DoSMain;OMOD_Vtaw_WD5DoSMainRed;OMOD_Vtaw_WD5DoSMainMetal;OMOD_Vtaw_WD5DoSMainBrownLe;OMOD_Vtaw_WD5DoSMainBlackLe,0,Harness
10,00001010000100000010,Vtaw_WD5DoSMainv2,0,OMOD_Vtaw_WD5DoSMain;OMOD_Vtaw_WD5DoSMainRed;OMOD_Vtaw_WD5DoSMainMetal;OMOD_Vtaw_WD5DoSMainBrownLe;OMOD_Vtaw_WD5DoSMainBlackLe,0,Harness
10,00001010000100000010,Vtaw_WD5DoSMask,0,OMOD_Vtaw_WD5DoSMask;OMOD_Vtaw_WD5DoSMaskRed;OMOD_Vtaw_WD5DoSMaskMetal;OMOD_Vtaw_WD5DoSMaskBrownLeather;OMOD_Vtaw_WD5DoSMaskBlackLeather,0,Hat w/Full Mask (No Hair)
10,01001000011000000000,Vtaw_WD5Dress,0,OMOD_Vtaw_WD5_Dress_LaceBlue;OMOD_Vtaw_WD5_Dress_LacePurple;OMOD_Vtaw_WD5_Dress_LaceRed;OMOD_Vtaw_WD5_Dress_LaceWhite;OMOD_Vtaw_WD5_Dress_White;OMOD_Vtaw_WD5_Dress_BlackGloss;OMOD_Vtaw_WD5_Dress_Blue;OMOD_Vtaw_WD5_Dress_Checker;OMOD_Vtaw_WD5_Dress_Disco;OMOD_Vtaw_WD5_Dress_Dragon;OMOD_Vtaw_WD5_Dress_Leather;OMOD_Vtaw_WD5_Dress_Purple;OMOD_Vtaw_WD5_Dress_Red;OMOD_Vtaw_WD5_Dress_Lace;OMOD_Vtaw_WD5_Dress_Base,0,Dress Long Open Shoulders
10,01001000011000000000,Vtaw_WD5DressV2,0,OMOD_Vtaw_WD5_Dress_LaceBlue;OMOD_Vtaw_WD5_Dress_LacePurple;OMOD_Vtaw_WD5_Dress_LaceRed;OMOD_Vtaw_WD5_Dress_LaceWhite;OMOD_Vtaw_WD5_Dress_White;OMOD_Vtaw_WD5_Dress_BlackGloss;OMOD_Vtaw_WD5_Dress_Blue;OMOD_Vtaw_WD5_Dress_Checker;OMOD_Vtaw_WD5_Dress_Disco;OMOD_Vtaw_WD5_Dress_Dragon;OMOD_Vtaw_WD5_Dress_Leather;OMOD_Vtaw_WD5_Dress_Purple;OMOD_Vtaw_WD5_Dress_Red;OMOD_Vtaw_WD5_Dress_Lace;OMOD_Vtaw_WD5_Dress_Base,0,Dress Long Open Shoulders
10,01001000011000000000,Vtaw_WD5DressV3,0,OMOD_Vtaw_WD5_Dress_LaceBlue;OMOD_Vtaw_WD5_Dress_LacePurple;OMOD_Vtaw_WD5_Dress_LaceRed;OMOD_Vtaw_WD5_Dress_LaceWhite;OMOD_Vtaw_WD5_Dress_White;OMOD_Vtaw_WD5_Dress_BlackGloss;OMOD_Vtaw_WD5_Dress_Blue;OMOD_Vtaw_WD5_Dress_Checker;OMOD_Vtaw_WD5_Dress_Disco;OMOD_Vtaw_WD5_Dress_Dragon;OMOD_Vtaw_WD5_Dress_Leather;OMOD_Vtaw_WD5_Dress_Purple;OMOD_Vtaw_WD5_Dress_Red;OMOD_Vtaw_WD5_Dress_Lace;OMOD_Vtaw_WD5_Dress_Base,0,Dress Long Open Shoulders
10,01001000011000000000,Vtaw_WD5DressV4,0,OMOD_Vtaw_WD5_Dress_LaceBlue;OMOD_Vtaw_WD5_Dress_LacePurple;OMOD_Vtaw_WD5_Dress_LaceRed;OMOD_Vtaw_WD5_Dress_LaceWhite;OMOD_Vtaw_WD5_Dress_White;OMOD_Vtaw_WD5_Dress_BlackGloss;OMOD_Vtaw_WD5_Dress_Blue;OMOD_Vtaw_WD5_Dress_Checker;OMOD_Vtaw_WD5_Dress_Disco;OMOD_Vtaw_WD5_Dress_Dragon;OMOD_Vtaw_WD5_Dress_Leather;OMOD_Vtaw_WD5_Dress_Purple;OMOD_Vtaw_WD5_Dress_Red;OMOD_Vtaw_WD5_Dress_Lace;OMOD_Vtaw_WD5_Dress_Base,0,Dress Long Open Shoulders
10,11111111111111111011,Vtaw_WD5GarterBelt,0,OMOD_Vtaw_WD5_LingerieGarterBelt_White;OMOD_Vtaw_WD5_LingerieGarterBelt_Black;OMOD_Vtaw_WD5_LingerieGarterBelt_Base,0,
10,11111111111111111111,Vtaw_WD5HighHeels,0,OMOD_Vtaw_WD5_HighHeel_Wood;OMOD_Vtaw_WD5_HighHeel_White;OMOD_Vtaw_WD5_HighHeel_Red;OMOD_Vtaw_WD5_HighHeel_Base,0,
10,11111111111111111111,Vtaw_WD5HighHeelsPantyHose,0,OMOD_Vtaw_WD5_HighHeel_Wood;OMOD_Vtaw_WD5_HighHeel_White;OMOD_Vtaw_WD5_HighHeel_Red;OMOD_Vtaw_WD5_HighHeel_Base,0,Shoes w/Leggings
10,10000010001111001010,Vtaw_WD5Hotpants,0,OMOD_Vtaw_WD5HotpantsDarkBlue;OMOD_Vtaw_WD5HotpantsLeatherBrown;OMOD_Vtaw_WD5HotpantsLeatherBlack;OMOD_Vtaw_WD5HotpantsAcid;OMOD_Vtaw_WD5HotpantsCamo;OMOD_Vtaw_WD5HotpantsBase,0,Hotpants
10,10000010001111001010,Vtaw_WD5HotpantsNoPocket,0,OMOD_Vtaw_WD5HotpantsDarkBlue;OMOD_Vtaw_WD5HotpantsLeatherBrown;OMOD_Vtaw_WD5HotpantsLeatherBlack;OMOD_Vtaw_WD5HotpantsAcid;OMOD_Vtaw_WD5HotpantsCamo;OMOD_Vtaw_WD5HotpantsBase,0,Hotpants
10,10000010001111001010,Vtaw_WD5HotpantsOpen,0,OMOD_Vtaw_WD5HotpantsDarkBlue;OMOD_Vtaw_WD5HotpantsLeatherBrown;OMOD_Vtaw_WD5HotpantsLeatherBlack;OMOD_Vtaw_WD5HotpantsAcid;OMOD_Vtaw_WD5HotpantsCamo;OMOD_Vtaw_WD5HotpantsBase,0,Hotpants
10,10000010001111001010,Vtaw_WD5HotpantsOpenNoPocket,0,OMOD_Vtaw_WD5HotpantsDarkBlue;OMOD_Vtaw_WD5HotpantsLeatherBrown;OMOD_Vtaw_WD5HotpantsLeatherBlack;OMOD_Vtaw_WD5HotpantsAcid;OMOD_Vtaw_WD5HotpantsCamo;OMOD_Vtaw_WD5HotpantsBase,0,Hotpants
