Sex,Occupation,EditorID,MinLevel,Compatible OMODs,Is NSFW?
10,10000010000010001000,Vtaw_raiderhotpants,0,OMOD_VtawRaiderhotpantsBase;OMOD_VtawRaiderhotpantsBlack;OMOD_VtawRaiderhotpantsCamo;OMOD_VtawRaiderhotpantsCamo2;OMOD_VtawRaiderhotpantsCamo3;OMOD_VtawRaiderhotpantsCamo4;OMOD_VtawRaiderhotpantsLeather;OMOD_VtawRaiderhotpantsLeather2;OMOD_VtawRaiderhotpantsRed;OMOD_VtawRaiderhotpantsScifi;OMOD_VtawRaiderhotpantsScifi2;OMOD_VtawRaiderhotpantsTr1;OMOD_VtawRaiderhotpantsTr2;OMOD_VtawRaiderhotpantsTr3;OMOD_VtawRaiderhotpantslatex;OMOD_VtawRaiderhotpantsYellow;OMOD_VtawRaiderhotpantslatexblack,0
10,10000010000010001000,Vtaw_raiderhotpantsfur,0,OMOD_VtawRaiderhotpantsBase;OMOD_VtawRaiderhotpantsBlack;OMOD_VtawRaiderhotpantsCamo;OMOD_VtawRaiderhotpantsCamo2;OMOD_VtawRaiderhotpantsCamo3;OMOD_VtawRaiderhotpantsCamo4;OMOD_VtawRaiderhotpantsLeather;OMOD_VtawRaiderhotpantsLeather2;OMOD_VtawRaiderhotpantsRed;OMOD_VtawRaiderhotpantsScifi;OMOD_VtawRaiderhotpantsScifi2;OMOD_VtawRaiderhotpantsTr1;OMOD_VtawRaiderhotpantsTr2;OMOD_VtawRaiderhotpantsTr3;OMOD_VtawRaiderhotpantslatex;OMOD_VtawRaiderhotpantsYellow;OMOD_VtawRaiderhotpantslatexblack,0
10,10000010000010001000,Vtaw_raiderjacket,0,OMOD_VtawRaiderJacketbrown;OMOD_VtawRaiderJacketTr;OMOD_VtawRaiderJacketBase;OMOD_VtawRaiderJacketBlue;OMOD_VtawRaiderJacketcamo;OMOD_VtawRaiderJacketgreen;OMOD_VtawRaiderJacketWhite;OMOD_VtawRaiderJacketYellow;OMOD_VtawRaiderJacketLatex;OMOD_VtawRaiderJacketRed,0
10,10000010000010001000,Vtaw_raiderjacketfur,0,OMOD_VtawRaiderFurBase;OMOD_VtawRaiderFurRed,0
10,10000010000010001000,Vtaw_raiderjacketnoarms,0,OMOD_VtawRaiderJacketbrown;OMOD_VtawRaiderJacketTr;OMOD_VtawRaiderJacketBase;OMOD_VtawRaiderJacketBlue;OMOD_VtawRaiderJacketcamo;OMOD_VtawRaiderJacketgreen;OMOD_VtawRaiderJacketWhite;OMOD_VtawRaiderJacketYellow;OMOD_VtawRaiderJacketLatex;OMOD_VtawRaiderJacketRed,0
10,10000010000010001000,Vtaw_raiderjacketstraps,0,,0
10,10000010000010001000,Vtaw_raiderjeans,0,OMOD_VtawRaiderjeansripped;OMOD_VtawRaiderjeansripped2;OMOD_VtawRaiderjeansbase;OMOD_VtawRaiderjeansdark;OMOD_VtawRaiderjeansBlue;OMOD_VtawRaiderjeansBlueDark;OMOD_VtawRaiderjeansLatex;OMOD_VtawRaiderjeansLeather;OMOD_VtawRaiderjeansLeather2;OMOD_VtawRaiderjeansLight,0
10,10000010000010001000,Vtaw_raidermask,0,OMOD_VtawRaiderMaskBase;OMOD_VtawRaiderMaskDark,0
10,10000010000010001000,Vtaw_raiderneck,0,OMOD_VtawRaidertopstar;OMOD_VtawRaidertopHex;OMOD_VtawRaidertopchain;OMOD_VtawRaidertopcamo2;OMOD_VtawRaidertopcamo3;OMOD_VtawRaidertopcamo4;OMOD_VtawRaidertopcamo5;OMOD_VtawRaidertopleather;OMOD_VtawRaidertopyellow;OMOD_VtawRaidertopred;OMOD_VtawRaidertoplatex;OMOD_VtawRaidertopBlack;OMOD_VtawRaidertopGreen;OMOD_VtawRaidertopBrown;OMOD_VtawRaidertopWhite;OMOD_VtawRaidertopbase;OMOD_VtawRaidertopcamo,0
10,10000010000010001000,Vtaw_raiderpants,0,OMOD_VtawRaiderPantsHex;OMOD_VtawRaiderPantsHex2;OMOD_VtawRaiderPantsChain;OMOD_VtawRaiderPantsChain2;OMOD_VtawRaiderPantsBase;OMOD_VtawRaiderPantsBrown;OMOD_VtawRaiderPantsCamo;OMOD_VtawRaiderPantsGreen;OMOD_VtawRaiderPantsLatex;OMOD_VtawRaiderPantsRed;OMOD_VtawRaiderPantsYellow,0
10,10000010000010001000,Vtaw_raiderpantsyoga,0,OMOD_VtawRaiderYogaHex;OMOD_VtawRaiderYogaHex2;OMOD_VtawRaiderYogacamo2;OMOD_VtawRaiderYogacamo3;OMOD_VtawRaiderYogacamo4;OMOD_VtawRaiderYogagray;OMOD_VtawRaiderYogabase;OMOD_VtawRaiderYogaRed;OMOD_VtawRaiderYogaLeather;OMOD_VtawRaiderYogaGloss;OMOD_VtawRaiderYogalatex;OMOD_VtawRaiderYogacamo;OMOD_VtawRaiderYogayellow,0
10,10000010000010001000,Vtaw_raidershirt,0,OMOD_VtawRaidershirCamo;OMOD_VtawRaidershirCamo2;OMOD_VtawRaidershirCamo3;OMOD_VtawRaidershirCamo4;OMOD_VtawRaidershirCamo5;OMOD_VtawRaidershirlatex;OMOD_VtawRaidershirred;OMOD_VtawRaidershiryellow;OMOD_VtawRaidershirtbase;OMOD_VtawRaidershirtDark,0
10,10000010000010001000,Vtaw_raiderShoulder,0,OMOD_VtawRaiderShoulderBase;OMOD_VtawRaiderShoulderDark,0
10,10000010000010001000,Vtaw_raiderShoulderBig,0,OMOD_VtawRaiderShoulderBase;OMOD_VtawRaiderShoulderDark,0
10,10000010000010001000,Vtaw_raiderstoking,0,OMOD_VtawRaiderstoking1;OMOD_VtawRaiderstoking11;OMOD_VtawRaiderstoking2;OMOD_VtawRaiderstoking22;OMOD_VtawRaiderstoking3;OMOD_VtawRaiderstoking33;OMOD_VtawRaiderstoking4;OMOD_VtawRaiderstoking44;OMOD_VtawRaiderstoking5;OMOD_VtawRaiderstoking55;OMOD_VtawRaiderstoking6;OMOD_VtawRaiderstoking66;OMOD_VtawRaiderstoking7;OMOD_VtawRaiderstoking77;OMOD_VtawRaiderstoking8,0
10,10000010000010001000,Vtaw_raidertop1,0,OMOD_VtawRaidertopstar;OMOD_VtawRaidertopHex;OMOD_VtawRaidertopchain;OMOD_VtawRaidertopcamo2;OMOD_VtawRaidertopcamo3;OMOD_VtawRaidertopcamo4;OMOD_VtawRaidertopcamo5;OMOD_VtawRaidertopleather;OMOD_VtawRaidertopyellow;OMOD_VtawRaidertopred;OMOD_VtawRaidertoplatex;OMOD_VtawRaidertopBlack;OMOD_VtawRaidertopGreen;OMOD_VtawRaidertopBrown;OMOD_VtawRaidertopWhite;OMOD_VtawRaidertopbase;OMOD_VtawRaidertopcamo,0
10,10000010000010001000,Vtaw_raidertop1v2,0,OMOD_VtawRaidertopstar;OMOD_VtawRaidertopHex;OMOD_VtawRaidertopchain;OMOD_VtawRaidertopcamo2;OMOD_VtawRaidertopcamo3;OMOD_VtawRaidertopcamo4;OMOD_VtawRaidertopcamo5;OMOD_VtawRaidertopleather;OMOD_VtawRaidertopyellow;OMOD_VtawRaidertopred;OMOD_VtawRaidertoplatex;OMOD_VtawRaidertopBlack;OMOD_VtawRaidertopGreen;OMOD_VtawRaidertopBrown;OMOD_VtawRaidertopWhite;OMOD_VtawRaidertopbase;OMOD_VtawRaidertopcamo,0
10,10000010000010001000,Vtaw_raidertop2,0,OMOD_VtawRaidertop2chain;OMOD_VtawRaidertop2hex;OMOD_VtawRaidertop2trans;OMOD_VtawRaidertop2camo;OMOD_VtawRaidertop2camo2;OMOD_VtawRaidertop2camo3;OMOD_VtawRaidertop2camo4;OMOD_VtawRaidertop2camo5;OMOD_VtawRaidertop2latexN;OMOD_VtawRaidertop2leather;OMOD_VtawRaidertop2yellowold;OMOD_VtawRaidertop2red;OMOD_VtawRaidertop2white;OMOD_VtawRaidertop2green;OMOD_VtawRaidertop2Brown;OMOD_VtawRaidertop2Purple;OMOD_VtawRaidertop2Blue;OMOD_VtawRaidertop2base;OMOD_VtawRaidertop2latex,0
10,10000010000010001000,Vtaw_raidertop2lace,0,OMOD_VtawRaidertop2chain;OMOD_VtawRaidertop2hex;OMOD_VtawRaidertop2trans;OMOD_VtawRaidertop2camo;OMOD_VtawRaidertop2camo2;OMOD_VtawRaidertop2camo3;OMOD_VtawRaidertop2camo4;OMOD_VtawRaidertop2camo5;OMOD_VtawRaidertop2latexN;OMOD_VtawRaidertop2leather;OMOD_VtawRaidertop2yellowold;OMOD_VtawRaidertop2red;OMOD_VtawRaidertop2white;OMOD_VtawRaidertop2green;OMOD_VtawRaidertop2Brown;OMOD_VtawRaidertop2Purple;OMOD_VtawRaidertop2Blue;OMOD_VtawRaidertop2base;OMOD_VtawRaidertop2latex,0
10,10000010000010001000,Vtaw_raiderTshirt,0,OMOD_VtawRaiderTshirtchain;OMOD_VtawRaiderTshirtweeb;OMOD_VtawRaiderTshirthex;OMOD_VtawRaiderTshirtdragon;OMOD_VtawRaiderTshirtdamage;OMOD_VtawRaiderTshirtcamo;OMOD_VtawRaiderTshirtcamo2;OMOD_VtawRaiderTshirtcamo3;OMOD_VtawRaiderTshirtcamo4;OMOD_VtawRaiderTshirtcamo5;OMOD_VtawRaiderTshirtgray;OMOD_VtawRaiderTshirtlatex;OMOD_VtawRaiderTshirtleather;OMOD_VtawRaiderTshirtScifi;OMOD_VtawRaiderTshirtbase;OMOD_VtawRaiderTshirtNologo;OMOD_VtawRaiderTshirtred,0
10,10000010000010001000,Vtaw_raiderTshirt2,0,OMOD_VtawRaiderTshirtchain;OMOD_VtawRaiderTshirtweeb;OMOD_VtawRaiderTshirthex;OMOD_VtawRaiderTshirtdragon;OMOD_VtawRaiderTshirtdamage;OMOD_VtawRaiderTshirtcamo;OMOD_VtawRaiderTshirtcamo2;OMOD_VtawRaiderTshirtcamo3;OMOD_VtawRaiderTshirtcamo4;OMOD_VtawRaiderTshirtcamo5;OMOD_VtawRaiderTshirtgray;OMOD_VtawRaiderTshirtlatex;OMOD_VtawRaiderTshirtleather;OMOD_VtawRaiderTshirtScifi;OMOD_VtawRaiderTshirtbase;OMOD_VtawRaiderTshirtNologo;OMOD_VtawRaiderTshirtred,0
10,10000010000010001000,Vtaw_raidervest,0,OMOD_VtawRaiderVestBase;OMOD_VtawRaiderVestDark;OMOD_VtawRaiderVestCamo,0
