Sex,Occupation,EditorID,MinLevel,Compatible OMODs,Is NSFW?,Clothing Type
10,10000010001001000000,AR_JC2_CJacket,0,OM_JC2_CJacket1;OM_JC2_CJacket2,0,Jacket
10,10000010001001000100,AR_JC2_CPants,0,OM_JC2_CPants1;OM_JC2_CPants2,0,Long Pants (Underwear Hidden)
10,00000010000000000000,AR_JC2_Crown,0,,0,Hat (Hair)
10,10000010001001000100,AR_JC2_CTop,0,OM_JC2_CTop1;OM_JC2_CTop2,0,Crop Top (No Sleeves)
10,01101101100000101100,AR_JC2_DSuit,0,OM_JC2_DSuit1;OM_JC2_DSuit2;OM_JC2_DSuit3;OM_JC2_DSuit4;OM_JC2_DSuit5;OM_JC2_DSuit6;OM_JC2_DSuit7;OM_JC2_DSuit8,0,Bodysuit
10,01001010011000011101,AR_JC2_Earrings,0,,0,Earrings
10,00000010000010000000,AR_JC2_ElastiBoots,0,OM_JC2_ElastiBoots1;OM_JC2_ElastiBoots2;OM_JC2_ElastiBoots3;OM_JC2_ElastiBoots4;OM_JC2_ElastiBoots5;OM_JC2_ElastiBoots6;OM_JC2_ElastiBoots7,0,Shoes w/Leggings
10,00000010000010000000,AR_JC2_ElastiGloves,0,OM_JC2_ElastiGloves1;OM_JC2_ElastiGloves2;OM_JC2_ElastiGloves3;OM_JC2_ElastiGloves4;OM_JC2_ElastiGloves5;OM_JC2_ElastiGloves6,0,"Gloves (Long, Underwear)"
10,01101111100011101000,AR_JC2_Gloves,0,OM_JC2_Gloves1;OM_JC2_Gloves2;OM_JC2_Gloves3;OM_JC2_Gloves4,0,Gloves
10,01101111111011111001,AR_JC2_Heels,0,OM_JC2_Heels1;OM_JC2_Heels2;OM_JC2_Heels3;OM_JC2_Heels4;OM_JC2_Heels5;OM_JC2_Heels6;OM_JC2_Heels7,0,Shoes & Body
10,00000010000010000000,AR_JC2_Helen,0,OM_JC2_Helen1;OM_JC2_Helen2;OM_JC2_Helen3;OM_JC2_Helen4;OM_JC2_Helen5;OM_JC2_Helen6;OM_JC2_Helen7;OM_JC2_Helen8;OM_JC2_Helen9;OM_JC2_Helen10;OM_JC2_Helen11;OM_JC2_Helen12,0,"Bodysuit (No Arms, No BODY)"
10,01101011100010101000,AR_JC2_Leggings,0,OM_JC2_Leggings1;OM_JC2_Leggings2;OM_JC2_Leggings3;OM_JC2_Leggings4;OM_JC2_Leggings5;OM_JC2_Leggings6;OM_JC2_Leggings7;OM_JC2_Leggings8;OM_JC2_Leggings9;OM_JC2_Leggings10;OM_JC2_Leggings11;OM_JC2_Leggings12;OM_JC2_Leggings13;OM_JC2_Leggings14,0,"Long Underpants (Legs, Pelvis Underwear)"
10,00000010000110101000,AR_JC2_Mask,0,OM_JC2_Mask1;OM_JC2_Mask2;OM_JC2_Mask3;OM_JC2_Mask4;OM_JC2_Mask5;OM_JC2_Mask6;OM_JC2_Mask7,0,Gag
10,01111111100000101000,AR_JC2_Onesies1,0,OM_JC2_Onesies11;OM_JC2_Onesies12;OM_JC2_Onesies13;OM_JC2_Onesies14;OM_JC2_Onesies15;OM_JC2_Onesies16;OM_JC2_Onesies17;OM_JC2_Onesies18;OM_JC2_Onesies19,0,Swimsuit (One-piece)
10,01101110000000001000,AR_JC2_OnyxJacket,0,OM_JC2_OnyxJacket1;OM_JC2_OnyxJacket2;OM_JC2_OnyxJacket3,0,Jacket
10,01111111100000101000,AR_JC2_Shorts,0,OM_JC2_Shorts1;OM_JC2_Shorts2;OM_JC2_Shorts3;OM_JC2_Shorts4;OM_JC2_Shorts1P;OM_JC2_Shorts2P;OM_JC2_Shorts3P;OM_JC2_Shorts4P;OM_JC2_Shorts5;OM_JC2_Shorts6;OM_JC2_Shorts7;OM_JC2_Shorts5P;OM_JC2_Shorts6P;OM_JC2_Shorts7P,0,Hotpants
10,00000010001001000110,AR_JC2_Shorts2,0,OM_JC2_Shorts21;OM_JC2_Shorts22;OM_JC2_Shorts23;OM_JC2_Shorts24,0,Hotpants
10,10000010001101000110,AR_JC2_Socks,0,OM_JC2_Socks1;OM_JC2_Socks2;OM_JC2_Socks3,0,Shoes & Body
10,01111111100000101000,AR_JC2_StarkSuit,0,OM_JC2_StarkSuit1;OM_JC2_StarkSuit2;OM_JC2_StarkSuit3;OM_JC2_StarkSuit4;OM_JC2_StarkSuit5;OM_JC2_StarkSuit6;OM_JC2_StarkSuit7,0,Leotard
10,01111111100000101000,AR_JC2_StingJumpSuit,0,OM_JC2_StingJumpSuit1;OM_JC2_StingJumpSuit2;OM_JC2_StingJumpSuit3;OM_JC2_StingJumpSuit4;OM_JC2_StingJumpSuit5;OM_JC2_StingJumpSuit6;OM_JC2_StingJumpSuit7,0,Jumpsuit (Arms)
10,01101101100000101010,AR_JC2_Strap,0,OM_JC2_Strap1;OM_JC2_Strap2;OM_JC2_Strap3;OM_JC2_Strap4;OM_JC2_Strap5,0,Harness
10,01111111100000101000,AR_JC2_SwimmingOnesies,0,,0,Swimsuit (One-piece)
10,11111111110011101100,AR_JC2_Timbs,0,OM_JC2_Timbs1;OM_JC2_Timbs2;OM_JC2_Timbs3,0,Shoes & Body
10,11111111110011101100,AR_JC2_TimbsSocks,0,OM_JC2_Timbs1;OM_JC2_Timbs2;OM_JC2_Timbs3;OM_JC2_SocksForTimbs1;OM_JC2_SocksForTimbs2;OM_JC2_SocksForTimbs3,0,Shoes & Body
10,01111111100000101000,AR_JC2_Top1,0,OM_JC2_Top11;OM_JC2_Top12;OM_JC2_Top13;OM_JC2_Top14;OM_JC2_Top15;OM_JC2_Top16;OM_JC2_Top17;OM_JC2_Top18;OM_JC2_Top19;OM_JC2_Top110;OM_JC2_Top111;OM_JC2_Top112;OM_JC2_Top11T;OM_JC2_Top12T;OM_JC2_Top13T;OM_JC2_Top14T;OM_JC2_Top15T;OM_JC2_Top16T;OM_JC2_Top17T;OM_JC2_Top18T;OM_JC2_Top19T;OM_JC2_Top110T;OM_JC2_Top111T;OM_JC2_Top112T,0,Tube Top
10,10000010001101000010,AR_JC2_Top2,0,OM_JC2_Top21;OM_JC2_Top22;OM_JC2_Top23;OM_JC2_Top24;OM_JC2_Top25;OM_JC2_Top26,0,Crop Top (No Sleeves)
